IDCompressor,Description,CMax,CStart,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
1995,"ZF24K4E-TW7",0,0,5.1123,0.14519,-0.00032683,0.0035266,-0.0034309,0.001138,3.4033e-05,-5.2152e-05,3.1051e-05,7.3293e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"ZS56K4E-TW7",0,0,4.8808,0.10309,0.0021666,0.0013738,-0.0009241,0.00065334,3.8856e-06,7.0589e-06,1.0035e-05,6.4639e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997,"ZB75KCE-TW7",0,0,3.2158,0.0853,0.19328,0.0019684,-0.0012968,-0.002767,1.0871e-05,-5.169e-05,9.939899999999999e-06,3.8765e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1998,"ZF33K4E-TW7",0,0,5.7984,0.06868,0.058496,0.00052553,0.00076464,0.00086883,6.2553e-06,1.126e-05,3.7641e-06,9.2473e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,"ZS75K4E-TW7",0,0,6.8455,0.14552,-0.026613,0.0021068,-0.0017447,0.0015713,1.4714e-05,2.2345e-06,1.8879e-05,3.1457e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,"ZB92KCE-TW7",0,0,3.8207,0.10135,0.22964,0.0023387,-0.0015407,-0.0032875,1.2916e-05,-6.1413e-05,1.181e-05,4.6056e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,"ZS92K4E-TW7",0,0,6.996,0.1308,0.06528,0.002112,-0.001524,0.0007908,1.572e-05,-2.628e-05,2.004e-05,8.892000000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,"ZF40K4E-TW7",0,0,7.008,0.1272,0.06132,0.001908,-0.001536,0.0009947999999999999,1.272e-05,-2.172e-05,2.244e-05,6.456e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,"ZS11M4E-TW7",0,0,10.831,0.39076,-0.061751,0.0088535,-0.011167,0.0034947,8.423e-05,-0.00017018,0.00012065,-7.1724e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,"ZB11MCE-TW7",0,0,4.5672,0.12114,0.2745,0.0027956,-0.0018417,-0.0039297,1.544e-05,-7.341100000000001e-05,1.4117e-05,5.5054e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,"ZR125KC-TF7",0,0,4.3659,0.048638,0.0406,0.0012714,-0.00043755,0.00090854,2.5798e-05,-1.6017e-05,-3.9209e-06,9.564299999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,"ZF48K4E-TW7",0,0,6.259,0.10526,0.28911,0.0014028,0.00019887,-0.0043044,8.5249e-06,-1.2283e-05,8.061e-06,5.3692e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,"ZF13K4E-TF7-B",0,0,1.9052,0.024686,0.047694,0.00017405,0.00012474,-0.000174,4.5449e-08,1.1616e-06,1.7131e-06,4.2182e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,"ZF15K4E-TF7-B",0,0,2.9985,0.07402,0.041449,0.0011099,-0.00076,-0.00024864,5.962e-06,-7.4653e-06,6.8985e-06,7.5104e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,"ZF18K4E-TF7-B",0,0,4.0842,0.06550599999999999,-0.013729,0.00079232,-0.00090946,0.0014507,2.5762e-06,-4.7728e-06,1.232e-05,-4.3577e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ZB56KCE-TW7-B",0,0,2.3039,0.06111,0.13847,0.0014102,-0.0009290499999999999,-0.0019823,7.7883e-06,-3.7032e-05,7.1211e-06,2.7772e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ZF24K4E-TW7-B",0,0,5.1123,0.14519,-0.00032683,0.0035266,-0.0034309,0.001138,3.4033e-05,-5.2152e-05,3.1051e-05,7.3293e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,"ZB75KCE-TW7-B",0,0,3.2158,0.0853,0.19328,0.0019684,-0.0012968,-0.002767,1.0871e-05,-5.169e-05,9.939899999999999e-06,3.8765e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ZF33K4E-TW7-B",0,0,5.7984,0.06868,0.058496,0.00052553,0.00076464,0.00086883,6.2553e-06,1.126e-05,3.7641e-06,9.2473e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ZB92KCE-TW7-B",0,0,3.8207,0.10135,0.22964,0.0023387,-0.0015407,-0.0032875,1.2916e-05,-6.1413e-05,1.181e-05,4.6056e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ZR144KC-TF7",0,0,4.827,0.10185,0.06653199999999999,0.0026128,-0.0026157,0.0004259,3.867e-05,-4.5218e-05,2.126e-05,1.4975e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ZF40K4E-TW7-B",0,0,7.008,0.1272,0.06132,0.001908,-0.001536,0.0009947999999999999,1.272e-05,-2.172e-05,2.244e-05,6.456e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"ZB11MCE-TW7-B",0,0,4.5672,0.12114,0.2745,0.0027956,-0.0018417,-0.0039297,1.544e-05,-7.341100000000001e-05,1.4117e-05,5.5054e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,"ZF48K4E-TW7-B",0,0,6.259,0.10526,0.28911,0.0014028,0.00019887,-0.0043044,8.5249e-06,-1.2283e-05,8.061e-06,5.3692e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,"ZR160KC-TF7",0,0,5.7717,0.16818,0.05801,0.0040784,-0.005112,0.00071916,6.0228e-05,-6.5573e-05,4.144e-05,1.6845e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,"ZR190KC-TW7",0,0,7.1415,0.07639700000000001,0.064745,0.0020428,-0.00035504,0.0009355,4.3593e-05,-2.2797e-05,-1.0379e-05,1.9006e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,"ZB21KQE-TF7",0,0,1.0742,0.021507,0.024143,0.00047872,-0.00055648,7.2636e-05,-2.1417e-05,-1.1043e-05,5.6555e-06,4.6105e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,"ZR94KC-TFD",0,0,3.0668,0.067719,0.049583,0.001473,-0.0020301,0.00023393,1.4135e-05,-2.309e-05,1.4895e-05,1.0532e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,"ZR190KC-TFD",0,0,7.1415,0.07639700000000001,0.064745,0.0020428,-0.00035504,0.0009355,4.3593e-05,-2.2797e-05,-1.0379e-05,1.9006e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,"ZB15KCE-TFD",0,0,0.23165,-0.026191,0.0535,5.9649e-06,0.0013737,-0.00087214,1.0119e-05,8.0644e-06,-2.2273e-05,1.3077e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,"ZB56KCE-TWD",0,0,2.2977,0.060946,0.1381,0.0014064,-0.00092656,-0.001977,7.7675e-06,-3.6932e-05,7.102e-06,2.7697e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026,"ZB75KCE-TWD",0,0,3.3101,0.087801,0.19895,0.0020261,-0.0013348,-0.0028481,1.119e-05,-5.3206e-05,1.0231e-05,3.9901e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2027,"ZB92KCE-TWD",0,0,3.94,0.10451,0.2368,0.0024117,-0.0015888,-0.0033901,1.3319e-05,-6.333000000000001e-05,1.2178e-05,4.7494e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2028,"ZB11MCE-TWD",0,0,4.5393,0.12041,0.27283,0.0027785,-0.0018305,-0.0039058,1.5345e-05,-7.2963e-05,1.4031e-05,5.4718e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2029,"ZB15KCE-TFD-B",0,0,-0.855716689515836,-0.06802952223189131,0.0502122265752602,-0.00120810853481249,0.000871280103417651,0.000128520134369823,-6.99625664175002e-06,6.19285394775373e-06,-1.03438124618851e-06,8.89847648681149e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2030,"ZB19KCE-TFD-B",0,0,0.58008,-0.0075327,0.026723,2.036e-05,0.0001796,-1.4785e-05,3.8504e-06,-1.1079e-06,-2.7254e-06,3.9825e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2031,"ZF09K4E-TFD-B",0,0,1.9121,0.037855,0.0070827,0.00043357,-0.00066349,0.00034128,2.4389e-06,-3.7543e-06,7.0835e-06,4.8405e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2032,"ZB21KCE-TFD-B",0,0,22.202,2.2297,-0.55056,0.07657899999999999,-0.039193,0.00054393,0.00084473,-0.0006678399999999999,-1.4909e-05,0.00016023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2033,"ZB26KCE-TFD-B",0,0,0.6529,-0.009828399999999999,0.049674,8.7555e-05,0.00021814,-0.00031656,3.4206e-06,-4.4522e-06,-3.2066e-06,7.7065e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2034,"ZF11K4E-TFD-B",0,0,2.3228,0.049618,0.014457,0.00057541,-0.00044522,0.00019354,1.4732e-06,-4.3063e-06,3.6811e-06,2.3614e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2035,"ZF13K4E-TFD-B",0,0,1.9052,0.024686,0.047694,0.00017405,0.00012474,-0.000174,4.5449e-08,1.1616e-06,1.7131e-06,4.2182e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2036,"ZB30KCE-TFD-B",0,0,1.5973,0.02512,0.033999,0.00077503,-0.0007863,-9.200300000000001e-05,1.3459e-05,-1.3881e-05,5.9297e-06,7.0567e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2037,"ZF15K4E-TFD-B",0,0,2.9985,0.07402,0.041449,0.0011099,-0.00076,-0.00024864,5.962e-06,-7.4653e-06,6.8985e-06,7.5104e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2038,"ZF18K4E-TFD-B",0,0,4.0842,0.06550599999999999,-0.013729,0.00079232,-0.00090946,0.0014507,2.5762e-06,-4.7728e-06,1.232e-05,-4.3577e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2039,"ZB45KCE-TFD-B",0,0,2.8983,0.022486,-0.0074645,0.00043657,-0.00063652,0.0012802,4.2428e-06,-4.0825e-06,3.4601e-06,5.2865e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2040,"ZB56KCE-TWD-B",0,0,2.3039,0.06111,0.13847,0.0014102,-0.0009290499999999999,-0.0019823,7.7883e-06,-3.7032e-05,7.1211e-06,2.7772e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2041,"ZF24K4E-TWD-B",0,0,5.1123,0.14519,-0.00032683,0.0035266,-0.0034309,0.001138,3.4033e-05,-5.2152e-05,3.1051e-05,7.3293e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2042,"ZB75KCE-TWD-B",0,0,3.2158,0.0853,0.19328,0.0019684,-0.0012968,-0.002767,1.0871e-05,-5.169e-05,9.939899999999999e-06,3.8765e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2043,"ZF33K4E-TWD-B",0,0,5.7984,0.06868,0.058496,0.00052553,0.00076464,0.00086883,6.2553e-06,1.126e-05,3.7641e-06,9.2473e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2044,"ZB92KCE-TWD-B",0,0,3.8207,0.10135,0.22964,0.0023387,-0.0015407,-0.0032875,1.2916e-05,-6.1413e-05,1.181e-05,4.6056e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2045,"ZF40K4E-TWD-B",0,0,7.008,0.1272,0.06132,0.001908,-0.001536,0.0009947999999999999,1.272e-05,-2.172e-05,2.244e-05,6.456e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2046,"ZB11MCE-TWD-B",0,0,4.5672,0.12114,0.2745,0.0027956,-0.0018417,-0.0039297,1.544e-05,-7.341100000000001e-05,1.4117e-05,5.5054e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2047,"ZF48K4E-TWD-B",0,0,6.259,0.10526,0.28911,0.0014028,0.00019887,-0.0043044,8.5249e-06,-1.2283e-05,8.061e-06,5.3692e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2048,"ZBD30KC-TFD",0,0,1.5475,0.0232,0.063346,0.0006024,0.00081373,-0.0010025,1.0264e-05,2.9743e-06,-1.4638e-05,1.3764e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2049,"ZBD45KC-TFD",0,0,2.9295,0.055789,0.026292,0.001121,-0.00066676,0.00032366,1.4697e-05,-1.1956e-05,5.5287e-06,5.3071e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2050,"ZB220KCE-TWM",0,0,17.702,0.65421,-0.16586,0.015883,-0.021889,0.0071981,0.00013177,-0.00027757,0.00019798,3.5392e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2051,"ZF06K4E-TFD-B",0,0,1.5865,0.021899,0.0017141,0.00017556,0.00017439,0.00025118,5.7183e-07,8.9636e-07,-2.7899e-06,4.4672e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2052,"ZF09K4E-TFD-B",0,0,1.6984,0.029654,0.0073281,0.00018118,-6.0522e-05,0.00013807,-1.3828e-06,1.5264e-06,-7.4622e-07,2.0036e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2053,"ZF11K4E-TFD-B",0,0,2.3571,0.048287,-0.0063829,0.00037186,-0.00064593,0.00043841,-1.5546e-06,-2.4058e-06,5.7823e-06,9.6703e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2054,"ZF13K4E-TFD-B",0,0,2.2142,0.048055,0.008651600000000001,0.0005683,-0.00046939,0.00020352,1.2208e-06,-5.684e-06,2.3799e-06,3.7485e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2055,"ZF15K4E-TFD-B",0,0,3.3849,0.10371,-0.019084,0.0017049,-0.0017764,0.00080932,1.0137e-05,-1.9244e-05,1.3716e-05,1.6994e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2056,"ZF18K4E-TFD-B",0,0,3.0197,0.046509,0.028625,0.00043158,7.0137e-06,2.8627e-05,8.3756e-07,-2.2454e-06,-1.8597e-06,5.7955e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2057,"ZF24K4E-TWD-B",0,0,4.5781,0.11238,-0.010247,0.0017535,-0.0021148,0.0013427,9.9433e-06,-2.5655e-05,1.9311e-05,-3.1705e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2058,"ZF33K4E-TWD-B",0,0,5.5977,0.11214,0.05843,0.001603,-0.0004609,0.00037122,1.0943e-05,-1.7905e-05,1.9616e-06,7.0595e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2059,"ZF40K4E-TWD-B",0,0,6.6639,0.11733,0.026706,0.00098598,-0.0015636,0.0016523,3.7974e-07,-2.281e-05,1.7506e-05,-2.2194e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2060,"ZF48K4E-TWD-B",0,0,8.5343,0.1937,0.06250600000000001,0.003221,-0.0023107,6.54e-05,2.2156e-05,-4.352e-05,1.1829e-05,1.8532e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2061,"ZBD30KCE-TFD",0,0,2.4084,0.06959799999999999,-0.021692,0.0018241,-0.0018126,0.0010748,2.2972e-05,-3.1883e-05,1.6143e-05,-3.0059e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2062,"ZFD18KVE-TFD EVI",0,0,1.8174,0.018323,0.10361,0.00028595,0.00020893,-0.0013532,1.0026e-06,-1.1996e-05,-8.0203e-07,2.0633e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2063,"ZBD45KCE-TFD",0,0,1.8722,0.023235,0.086924,0.00022849,0.00043145,-0.0010961,7.9954e-06,6.0952e-06,-6.373e-06,1.6469e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2064,"ZF09K4E-TF5",0,0,2.0381,0.035585,0.0087937,0.00021742,-7.262600000000001e-05,0.00016568,-1.6594e-06,1.8317e-06,-8.9546e-07,2.4043e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2065,"ZF18K4E-TF5",0,0,3.6236,0.055811,0.034351,0.00051789,8.4164e-06,3.4353e-05,1.0051e-06,-2.6945e-06,-2.2316e-06,6.9546e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2066,"ZS45K4E-TF5",0,0,3.7864,0.063996,0.021683,0.0005696399999999999,-0.00043186,0.00037031,-1.0644e-07,-5.8656e-06,3.6492e-06,4.1222e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2067,"ZB56KCE-TWC",0,0,3.559,0.086414,0.018332,0.0022962,-0.0028722,0.00163,2.1645e-05,-4.2154e-05,2.6096e-05,-1.5882e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2068,"ZF24K4E-TWC",0,0,5.4937,0.13486,-0.012297,0.0021042,-0.0025378,0.0016112,1.1932e-05,-3.0786e-05,2.3173e-05,-3.8045e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2069,"ZS56K4E-TWC",0,0,6.1877,0.19165,-0.060786,0.0037257,-0.0049501,0.0024407,2.4156e-05,-6.437599999999999e-05,4.8074e-05,-9.1948e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2070,"ZB75KCE-TWC",0,0,6.0423,0.19276,0.0019551,0.0043088,-0.0047503,0.0022506,3.6864e-05,-7.0833e-05,3.7249e-05,-6.2968e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2071,"ZF33K4E-TWC",0,0,6.0632,0.096985,0.048732,0.0011261,-0.00091493,0.0010041,5.8093e-06,-2.2513e-05,1.2402e-05,2.5118e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2072,"ZS75K4E-TWC",0,0,10.198,0.35491,-0.13852,0.0063444,-0.009094400000000001,0.0039558,3.9941e-05,-0.00010343,8.2012e-05,-9.831699999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2073,"ZB92KCE-TWC",0,0,7.3563,0.20937,-0.0035147,0.0046566,-0.0057821,0.0032233,3.8601e-05,-7.947400000000001e-05,5.4093e-05,-9.5633e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2074,"ZS92K4E-TWC",0,0,8.527699999999999,0.21202,0.0062215,0.0032562,-0.0048829,0.001776,2.3501e-05,-6.3296e-05,5.7936e-05,2.3631e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2075,"ZF11K4E-TF5",0,0,2.8286,0.057944,-0.0076595,0.00044624,-0.00077512,0.00052609,-1.8655e-06,-2.887e-06,6.9388e-06,1.1604e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2076,"ZF40K4E-TWC",0,0,7.9967,0.14079,0.032048,0.0011832,-0.0018762,0.0019828,4.5545e-07,-2.7372e-05,2.1007e-05,-2.6631e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2077,"ZS11M4E-TWC",0,0,11.06,0.28111,-0.0020661,0.0051602,-0.0048936,0.0016925,4.189e-05,-7.4205e-05,4.1404e-05,9.7826e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2078,"ZB11MCE-TWC",0,0,8.558400000000001,0.25458,-0.0024885,0.0058376,-0.0077833,0.0038221,4.8193e-05,-0.00010802,7.304699999999999e-05,-9.6843e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2079,"ZF48K4E-TWC",0,0,10.924,0.23307,0.018804,0.0028728,-0.0039492,0.0024935,9.696499999999999e-06,-4.7913e-05,4.1585e-05,2.7371e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2080,"ZF13KVE-TF5 EVI",0,0,0.53413,-0.053643,0.11701,-0.001318,0.0023694,-0.0016553,-1.1121e-05,1.5542e-05,-2.2319e-05,1.9281e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2081,"ZF18KVE-TF5 EVI",0,0,2.1505,0.023632,0.12982,0.00039155,0.00016518,-0.0018797,1.641e-06,-1.5349e-05,-4.4764e-07,2.8589e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2082,"ZF24KVE-TWC EVI",0,0,3.8112,0.10922,0.15441,0.0008503,-0.0029558,-0.0029669,5.8973e-06,-1.3701e-05,4.0638e-05,4.3871e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2083,"ZF33KVE-TWC EVI",0,0,2.6715,-0.015168,0.32663,-0.00071184,0.0032489,-0.0058496,4.7115e-07,2.1113e-05,-2.7614e-05,6.6762e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2084,"ZF40KVE-TWC EVI",0,0,12.042,0.40326,-0.20565,0.0074928,-0.014719,0.0064848,6.9439e-05,-0.00014988,0.00016312,-1.2459e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2085,"ZF48KVE-TWC EVI",0,0,5.8319,0.18433,0.49615,0.0018199,-0.0021249,-0.010948,1.9672e-05,-4.4086e-06,5.3822e-05,0.00014003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2086,"ZB30KCE-TF5",0,0,1.4734,0.005216,0.030201,0.00023872,-0.00029448,0.00026704,3.6733e-06,-4.8581e-06,7.654e-07,6.3956e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2087,"ZB15KCE-TF5-B",0,0,0.23164,-0.026191,0.0535,5.9783e-06,0.0013737,-0.00087215,1.012e-05,8.0644e-06,-2.2273e-05,1.3077e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2088,"ZB19KCE-TF5-B",0,0,0.8647,0.001851,0.02321,0.00012558,-4.1875e-05,0.00010342,1.9369e-06,-2.688e-06,-1.6747e-06,4.0218e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2089,"ZF09K4E-TF5-B",0,0,2.0381,0.035585,0.0087937,0.00021742,-7.262600000000001e-05,0.00016568,-1.6594e-06,1.8317e-06,-8.9546e-07,2.4043e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2090,"ZB21KCE-TF5-B",0,0,1.0917,0.0049067,0.02316,0.00017263,-0.00023273,0.00022094,2.0827e-06,-5.0154e-06,6.7912e-07,4.3656e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2091,"ZB26KCE-TF5-B",0,0,1.1938,-0.0002792,0.03125,4.294e-05,-2.558e-05,0.00023175,1.0556e-06,-1.7365e-06,-1.3185e-06,4.6505e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2092,"ZF11K4E-TF5-B",0,0,2.8286,0.057944,-0.0076595,0.00044624,-0.00077512,0.00052609,-1.8655e-06,-2.887e-06,6.9388e-06,1.1604e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2093,"ZF13K4E-TF5-B",0,0,2.657,0.057666,0.010382,0.00068196,-0.00056327,0.00024422,1.4649e-06,-6.8208e-06,2.8559e-06,4.4982e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2094,"ZB30KCE-TF5-B",0,0,1.4734,0.005216,0.030201,0.00023872,-0.00029448,0.00026704,3.6733e-06,-4.8581e-06,7.654e-07,6.3956e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2095,"ZB38KCE-TF5-B",0,0,1.4646,-0.014794,0.055462,-0.00024972,0.000306,0.00032288,-1.1529e-06,9.5886e-07,-1.4952e-06,4.4803e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2096,"ZF15K4E-TF5-B",0,0,4.0618,0.12445,-0.0229,0.0020459,-0.0021317,0.00097119,1.2164e-05,-2.3093e-05,1.6459e-05,2.0393e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2097,"ZS30K4E-TF5",0,0,2.657,0.057666,0.010382,0.00068196,-0.00056327,0.00024422,1.4649e-06,-6.8208e-06,2.8559e-06,4.4982e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2098,"ZF18K4E-TF5-B",0,0,3.6236,0.055811,0.034351,0.00051789,8.4164e-06,3.4353e-05,1.0051e-06,-2.6945e-06,-2.2316e-06,6.9546e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2099,"ZB45KCE-TF5-B",0,0,1.8401,-0.00029877,0.049356,0.00017899,-0.00039682,0.00068478,2.9811e-06,-8.1414e-06,4.8571e-06,2.8464e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2100,"ZB56KCE-TWC-B",0,0,3.559,0.086414,0.018332,0.0022962,-0.0028722,0.00163,2.1645e-05,-4.2154e-05,2.6096e-05,-1.5882e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2101,"ZF24K4E-TWC-B",0,0,5.4937,0.13486,-0.012297,0.0021042,-0.0025378,0.0016112,1.1932e-05,-3.0786e-05,2.3173e-05,-3.8047e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2102,"ZB75KCE-TWC-B",0,0,6.0423,0.19276,0.0019551,0.0043088,-0.0047503,0.0022506,3.6864e-05,-7.0833e-05,3.7249e-05,-6.2968e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2103,"ZF33K4E-TWC-B",0,0,6.7173,0.13457,0.070116,0.0019237,-0.00055308,0.00044546,1.3132e-05,-2.1486e-05,2.3539e-06,8.4714e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2104,"ZB92KCE-TWC-B",0,0,1.5993,-0.21296,0.26163,-0.0052933,0.0062754,-0.00035118,-3.5503e-05,4.8696e-05,-1.3189e-05,2.8902e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2105,"ZF40K4E-TWC-B",0,0,7.9967,0.1408,0.032047,0.0011832,-0.0018763,0.0019828,4.5569e-07,-2.7373e-05,2.1007e-05,-2.6632e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2106,"ZB11MCE-TWC-B",0,0,1.5753,-0.26828,0.32105,-0.006524,0.0074127,-0.00030528,-4.3541e-05,5.663e-05,-1.3265e-05,1.7799e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2107,"ZF13K4E-TF5",0,0,2.657,0.057666,0.010382,0.00068196,-0.00056327,0.00024422,1.4649e-06,-6.8208e-06,2.8559e-06,4.4982e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2108,"ZF48K4E-TWC-B",0,0,10.241,0.23244,0.075007,0.0038652,-0.0027728,7.847999999999999e-05,2.6588e-05,-5.2223e-05,1.4195e-05,2.2239e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2109,"ZS38K4E-TF5",0,0,3.5928,0.090125,-0.00045949,0.0012384,-0.0011186,0.00069965,5.931e-06,-1.3457e-05,8.555e-06,2.3204e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
