IdCompressor,Description,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
6978,"CSH7583-100(690V)",43.7263911474235,0.739687541856258,-0.194357326057632,0.0148149658543164,-0.0111318437910956,0.0157486015565033,0.0001,-0.000205362521451087,0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6979,"CSH7593-110(190V)",198.183802011551,2.81257151686632,-2.22325972788471,0.114822177300917,0.00425249964204299,0.103625691874152,0.000751418189369329,-0.00172251214924055,-0.000523131780903529,-0.00035583405534266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6980,"CSH7593-110(380V)",99.0919010057753,1.40628575843316,-1.11162986394235,0.0574110886504583,0.0021262498210215,0.0518128459370762,0.000375709094684665,-0.000861256074620276,-0.000261565890451765,-0.00017791702767133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6981,"CSH7593-110(380V-D)",99.0919010057753,1.40628575843316,-1.11162986394235,0.0574110886504583,0.0021262498210215,0.0518128459370762,0.000375709094684665,-0.000861256074620276,-0.000261565890451765,-0.00017791702767133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6982,"CSH7593-110(400V)",94.13730258887399,1.33597142273343,-1.05604833297798,0.0545405322674138,0.00201993725773234,0.0492222018798988,0.000356923627185845,-0.000818193241628388,-0.000248487587042573,-0.000169021170243091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6983,"CSH7593-110(400V-D)",94.13730258887399,1.33597142273343,-1.05604833297798,0.0545405322674138,0.00201993725773234,0.0492222018798988,0.000356923627185845,-0.000818193241628388,-0.000248487587042573,-0.000169021170243091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6984,"CSH7593-110(500V)",75.30984319330349,1.06877715411277,-0.844838678971481,0.043632426464105,0.00161594983026495,0.0393777620906938,0.000285538906003539,-0.000654554603056337,-0.000198790072596256,-0.000135216938209366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6985,"CSH7593-110(690V)",54.5723475378627,0.774476161702544,-0.61220191209163,0.0316176988286586,0.0011709780820365,0.0285346088500117,0.000206912240860857,-0.000474314907133871,-0.000144050770374787,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6986,"CSH8553-110(190V)",157.629598563637,2.45882965534071,0.56634963061703,0.0563669710151919,-0.0356819562924248,0.0200701631603957,0.000412669698492133,-0.000595125531803985,0.000406821686359975,0.000435628547593787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6987,"CSH8553-110(230V)",130.215746409495,2.03120696735602,0.467854010614421,0.0465640163425425,-0.0294763966558812,0.0165796988656048,0.000340901031908933,-0.000491625405617706,0.000336070065696115,0.000359867036388527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6988,"CSH8553-110(380V)",78.81479928181849,1.22941482767035,0.283174815308515,0.0281834855075959,-0.0178409781462124,0.0100350815801979,0.000206334849246066,-0.000297562765901992,0.000203410843179988,0.000217814273796893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6989,"CSH8553-110(380V-D)",78.81479928181849,1.22941482767035,0.283174815308515,0.0281834855075959,-0.0178409781462124,0.0100350815801979,0.000206334849246066,-0.000297562765901992,0.000203410843179988,0.000217814273796893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6990,"CSH8553-110(400V)",74.8740566400226,1.1679440445179,0.269016064922334,0.0267743102746922,-0.0169489286327607,0.00953332716024939,0.000196018099773609,-0.000282684617497304,0.000193240294110175,0.000206923552706888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6991,"CSH8553-110(400V-D)",74.8740566400226,1.1679440445179,0.269016064922334,0.0267743102746922,-0.0169489286327607,0.00953332716024939,0.000196018099773609,-0.000282684617497304,0.000193240294110175,0.000206923552706888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6992,"CSH8553-110(430V)",69.6502872184859,1.08645960705579,0.250247509338389,0.024906335844402,-0.0157664456861604,0.008868211562938631,0.000182342423556572,-0.000262962442326263,0.000179758418215103,0.000192487031223581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6993,"CSH8553-110(500V)",59.8992462045865,0.934355249537303,0.215212855144781,0.0214194485389285,-0.0135591431082558,0.0076266618418458,0.000156814482155606,-0.000226147697367709,0.000154592237591746,0.00016553884463223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6994,"CSH8553-110(690V)",43.4052488031651,0.677068989118674,0.155951336871475,0.0155213387808475,-0.00982546555196036,0.0055265662885349,0.000113633677302978,-0.000163875135205902,0.000112023355232038,0.000119955678796176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6995,"CSH8563-125(190V)",184.89676797127,2.67061254179259,0.5131169648671901,0.06375387770346951,-0.0360062955343905,0.0247049858732945,0.000470314010200993,-0.000672001449699258,0.00041930107405544,0.000485716694604583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6996,"CSH8563-125(230V)",152.740797854422,2.20615803547637,0.423879202791865,0.0526662431884928,-0.029744329054792,0.0204084651920771,0.000388520242665222,-0.0005551315943085749,0.000346379124390082,0.000401244198474278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6997,"CSH8563-125(380V)",92.4483839856352,1.33530627089629,0.256558482433595,0.0318769388517348,-0.0180031477671952,0.0123524929366473,0.000235157005100496,-0.000336000724849629,0.00020965053702772,0.000242858347302292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6998,"CSH8563-125(380V-D)",92.4483839856352,1.33530627089629,0.256558482433595,0.0318769388517348,-0.0180031477671952,0.0123524929366473,0.000235157005100496,-0.000336000724849629,0.00020965053702772,0.000242858347302292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6999,"CSH8563-125(400V)",87.8259616454523,1.26854091198492,0.243730549595434,0.0302830908261402,-0.0171029897671848,0.0117348678701433,0.000223399146856093,-0.000319200677191641,0.00019916800305353,0.000230715421686151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,"CSH8563-125(400V-D)",87.8259616454523,1.26854091198492,0.243730549595434,0.0302830908261402,-0.0171029897671848,0.0117348678701433,0.000223399146856093,-0.000319200677191641,0.00019916800305353,0.000230715421686151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7001,"CSH8563-125(430V)",81.6985712855806,1.18003809106988,0.226726099066021,0.0281703178451363,-0.0159097583734032,0.0109161564673335,0.000207813165749785,-0.000296930870910623,0.000185272566225505,0.000214619002993685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7002,"CSH8563-125(500V)",70.2607703633289,1.01483274471013,0.194984442581838,0.0242264730219149,-0.0136823920176316,0.00938789443600521,0.000178719320148001,-0.000255360545558484,0.000159334404817094,0.000184572340099263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7003,"CSH8563-125(690V)",50.9135992848075,0.735386011825456,0.141293067597283,0.0175554143961642,-0.009914776351597271,0.00680282173069252,0.000129506747555072,-0.000185043864769524,0.000115459708130027,0.000133748066158091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7004,"CSH8573-140(190V)",203.736967143716,3.23636776177322,0.883468554133922,0.0728021611799568,-0.0493722865504958,0.0211200051099435,0.000539543355868588,-0.000758582699778558,0.000575260329016695,0.000615719252026572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7005,"CSH8573-140(230V)",168.304439582237,2.6735210112509,0.729821799041245,0.0601409116349761,-0.0407857991373418,0.0174469595470896,0.00044570969820968,-0.000626655230775817,0.000475215021831321,0.000508637608113726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7006,"CSH8573-140(380V)",101.868483571858,1.61818388088661,0.441734277066961,0.0364010805899784,-0.0246861432752479,0.0105600025549717,0.000269771677934294,-0.000379291349889279,0.000287630164508347,0.000307859626013286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7007,"CSH8573-140(380V-D)",101.868483571858,1.61818388088661,0.441734277066961,0.0364010805899784,-0.0246861432752479,0.0105600025549717,0.000269771677934294,-0.000379291349889279,0.000287630164508347,0.000307859626013286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7008,"CSH8573-140(400V)",96.7750559323195,1.53727463186506,0.419647548205841,0.0345810253237657,-0.0234518352727828,0.010032002068451,0.000256283084872183,-0.000360326769508526,0.0002732486465108,0.000292466634253198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7009,"CSH8573-140(400V-D)",96.7750559323195,1.53727463186506,0.419647548205841,0.0345810253237657,-0.0234518352727828,0.010032002068451,0.000256283084872183,-0.000360326769508526,0.0002732486465108,0.000292466634253198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7010,"CSH8573-140(430V)",90.02331039277649,1.43002295384995,0.390369823336745,0.0321683965607728,-0.021815661336517,0.00933209521160819,0.000238402876398251,-0.000335187702055973,0.000254184794648436,0.000272061993054489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7011,"CSH8573-140(500V)",77.4200458995043,1.22981972381779,0.335718043567251,0.0276648206712505,-0.018761468497794,0.00802560177435185,0.000205026470952879,-0.000288261419902252,0.000218598920466019,0.00023397331088903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7012,"CSH8573-140(690V)",56.1014798607454,0.891173670416965,0.243273933013756,0.020046970544992,-0.0135952663791138,0.00581565318236299,0.000148569899403227,-0.000208885076925271,0.000158405007277106,0.000169545869371244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7013,"CSH8583-160(380V)",105.542537767326,1.27193495822343,0.666388564639198,0.0181025970727896,-0.00365588566323156,0.00800001742888504,-0.000113808111600207,-0.000249431625802438,0,0.00042139789875963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7014,"CSH8583-160(380V-D)",105.542537767326,1.27193495822343,0.666388564639198,0.0181025970727896,-0.00365588566323156,0.00800001742888504,-0.000113808111600207,-0.000249431625802438,0,0.00042139789875963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7015,"CSH8583-160(400V)",100.265407293189,1.20833816709872,0.633069113766928,0.0171974666041208,-0.00347309125586264,0.00760001628564287,-0.000108117702153605,-0.000236960036037965,0,0.000400327989504805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7016,"CSH8583-160(400V-D)",100.265407293189,1.20833816709872,0.633069113766928,0.0171974666041208,-0.00347309125586264,0.00760001628564287,-0.000108117702153605,-0.000236960036037965,0,0.000400327989504805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7017,"CSH8583-160(690V)",58.1248718876711,0.700485871006551,0.36699657565989,0.009969545530634109,-0.00201338616927861,0.00440580639796803,-0.0001,-0.000137368132330324,0,0.000232074189206395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7018,"CSH8593-180(380V)",134.762661874081,1.22124870493801,0.763473309567546,0.0190658077176883,0.00108852168233136,0.00577186195435106,-0.000111714003394277,-0.000258387415388666,0,0.000463380011779456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7019,"CSH8593-180(380V-D)",134.762661874081,1.22124870493801,0.763473309567546,0.0190658077176883,0.00108852168233136,0.00577186195435106,-0.000111714003394277,-0.000258387415388666,0,0.000463380011779456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7020,"CSH8593-180(400V)",128.024524201864,1.16018622819962,0.72529961815041,0.0181125166840498,0.00103409556123241,0.00548326866053722,-0.000106128299429118,-0.000245468035840611,0,0.000440210995447305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7021,"CSH8593-180(400V-D)",128.024524201864,1.16018622819962,0.72529961815041,0.0181125166840498,0.00103409556123241,0.00548326866053722,-0.000106128299429118,-0.000245468035840611,0,0.000440210995447305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7022,"CSH95103-320(380V-D)",176.689411911204,3.30741894293644,6.87318123865854,0.0250887524209988,-0.0472171039248293,-0.129959310406715,-0.000100993472768517,0.000296695629710178,0.00101759707282808,0.00203306465505673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7023,"CSH95103-320(400V-D)",167.854935312683,3.14204788342122,6.52952194321174,0.0238343139475672,-0.044856247124403,-0.123461340471059,-0.0001,0.000281860838144542,0.000966717184614171,0.00193141135323125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7024,"CSH95103-320(690V)",97.3072056869393,1.82147697415471,3.78522998791726,0.0138169931398364,-0.0260036206689284,-0.0715717892311184,-0.0001,0.000163397581973575,0.000560415740824766,0.00111965871879109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7025,"CSH9553-180(380V-D)",133.576966107041,1.23807441621563,-1.30025671690537,-0.00473079302125031,-0.0327951870795677,0.0731916018473853,-0.000577639106884683,-0.000402209160548803,0.00053209803905935,-0.000169354654139148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7026,"CSH9553-180(400V-D)",126.898113263458,1.1761706533417,-1.23524383688433,-0.00449425320946089,-0.0311554266113844,0.06953201926835691,-0.000548757131915364,-0.000382098688856446,0.00050549311902854,-0.000160886915678424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7027,"CSH9553-180(690V)",73.56412121937051,0.681838037555843,-0.716083360226024,-0.00260536409398696,-0.0180611162840755,0.0403084156457507,-0.000318120066043885,-0.000221506479032047,0.000293039479685325,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7028,"CSH9563-210(380V-D)",153.661432871147,2.26389338326473,-0.262644330092824,0.0458569551504175,-0.0498641649003521,0.044132274309743,0.000216451844672389,-0.000928189505330473,0.000467532919191326,0.000118559122956416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7029,"CSH9563-210(400V-D)",145.978356006997,2.15069863718652,-0.249512104664927,0.043564105834923,-0.0473709549612174,0.0419256590948772,0.000205629245084898,-0.000881779998529042,0.000444156257347497,0.000112631162780593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7030,"CSH9563-210(690V)",84.6251311428715,1.24678177778616,-0.144644693614663,0.0252545532792929,-0.0274614222656675,0.0243047291133028,0.00011920535556165,-0.000511176793983793,0.000257481879876475,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7031,"CSH9573-240(380V-D)",148.955143270123,2.18332129655055,2.05991941675809,0.0454103559117958,-0.0127128865151774,-0.009527257744212991,0.000352418339287625,-0.000508633128398073,0,0.000583581969358323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7032,"CSH9573-240(400V-D)",141.507381045918,2.07415515754544,1.95692337593515,0.0431398365734049,-0.0120772417575025,-0.00905089453331694,0.000334797410349949,-0.000483201454697533,0,0.000554402851063414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7033,"CSH9573-240(690V)",82.03326168518539,1.20240874756483,1.13444829668534,0.025008600092273,-0.00700129934004616,-0.00524689520962636,0.000194085448912717,-0.00028011677614896,0,0.000321392946602128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7034,"CSH9583-280(380V-D)",181.56399521382,1.28381843980626,0.08353399527536,0.0152577226967105,-0.009647360097890439,0.06714162294426169,-0.0001,-0.000418189558441992,0.000381089825819583,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7035,"CSH9583-280(400V-D)",172.485789284556,1.21962747419868,0.0793572926735561,0.0144948360434995,-0.009164991765230829,0.0637845395159356,-0.0001,-0.000397280066312057,0.000362035321581218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7036,"CSH9583-280(690V)",99.9917586261051,0.707030396647052,0.0460042261287165,0.00840280322801247,-0.00531303853030635,0.0369765434347334,0,-0.00023030727726852,0.000209875541862475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7037,"CSH9593-300(380V-D)",191.904966610136,1.47976619991115,0.237713932550298,0.0168465089654784,-0.0112701840748024,0.0740686235448158,-0.0001,-0.000466828550645126,0.000411755044220922,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7038,"CSH9593-300(400V-D)",182.309711759726,1.40577783964107,0.225828227846533,0.0160041829448503,-0.0107066744881623,0.0703651898511197,-0.0001,-0.000443487107252537,0.000391167278020651,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7039,"CSH9593-300(690V)",105.686785961245,0.814943648438305,0.130914910401907,0.00927778691025638,-0.00620676761575065,0.0407914130691998,0,-0.000257093966790663,0.000226763631998368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7040,"CSW6583-40(200V)",73.6563608433232,0.127911681180681,-0.64327566722927,-0.0168756619841691,0.0001,0.0338817189746072,-0.000466418299228427,0.000667190300976703,-0.000105546806871058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7041,"CSW6583-40(230V)",64.0490107568438,0.11122755115874,-0.559370157013624,-0.0146744889861185,0.0001,0.02946236493656,-0.000405581138172375,0.000580165491138199,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7042,"CSW6583-40(380V)",38.7665075153578,0.0673219406038916,-0.338566156440113,-0.00888192777440538,0,0.0178324845026797,-0.000245483326834469,0.000351152806368005,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7043,"CSW6583-40(380V-D)",38.7665075153578,0.0673219406038916,-0.338566156440113,-0.00888192777440538,0,0.0178324845026797,-0.000245483326834469,0.000351152806368005,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7044,"CSW6583-40(460V)",32.0245053784219,0.0556137755793702,-0.279685078506812,-0.00733724449305927,0,0.01473118246828,-0.000202790569086188,0.000290082745569099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7045,"CSW6583-40(460V-D)",32.0245053784219,0.0556137755793702,-0.279685078506812,-0.00733724449305927,0,0.01473118246828,-0.000202790569086188,0.000290082745569099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7046,"CSW6583-40(575V)",25.6196046844994,0.0444910211264654,-0.223748066139559,-0.00586979568191417,0,0.0117849461502335,-0.000162232457686402,0.000232066199913335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7047,"CSW6583-40(660V)",22.3201095199896,0.0387611158106475,-0.194932021888004,-0.00511383700465739,0,0.0102671876478851,-0.00014133887965291,0.000202178880655694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7048,"CSW6593-50(200V)",86.1102980325318,0.135567567307497,-0.670823345456618,-0.0195904094380395,0.000662099521889912,0.0321913779275648,-0.000521222886256547,0.000765088547680632,-0.000127830291040481,0.000122108860093351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7049,"CSW6593-50(230V)",74.8785215806739,0.11788484358095,-0.583324660316672,-0.0170351389949468,0.00057573872662305,0.0279925031260507,-0.000453237301793537,0.00066529440308042,-0.000111156777122317,0.00010618161967384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7050,"CSW6593-50(380V)",45.3212116049098,0.071351354542808,-0.353064935130836,-0.0103107422904608,0.000348473448828866,0.0169428312785261,-0.00027432784766847,0.000402678201773582,-0.0001,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7051,"CSW6593-50(380V-D)",45.3212116049098,0.071351354542808,-0.353064935130836,-0.0103107422904608,0.000348473448828866,0.0169428312785261,-0.00027432784766847,0.000402678201773582,-0.0001,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7052,"CSW6593-50(460V)",37.439260790337,0.0589424217904751,-0.291662330158336,-0.00851756949747339,0.000287869363311525,0.0139962515630254,-0.000226618650896769,0.00033264720154021,-0.0001,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7053,"CSW6593-50(460V-D)",37.439260790337,0.0589424217904751,-0.291662330158336,-0.00851756949747339,0.000287869363311525,0.0139962515630254,-0.000226618650896769,0.00033264720154021,-0.0001,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7054,"CSW6593-50(575V)",29.9514090785803,0.0471539381350289,-0.233329867603551,-0.00681405569951606,0.000230295494080867,0.0111970014172685,-0.000181294923418921,0.000266117765197632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7055,"CSW6593-50(660V)",26.0940299096964,0.0410810813216588,-0.203279803233925,-0.00593648775465012,0.000200636220314308,0.00975496308419316,-0.000157946330396608,0.000231845016251158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7056,"CSW7573-60(200V)",91.3972250254932,-0.431153514400933,-0.0644808604416216,-0.0296076170791008,0.0160418110811507,0.0366485024425426,-0.0006221979730537,0.000872888975096555,-0.000141826942060614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7057,"CSW7573-60(230V)",79.4758494959522,-0.374916107251855,-0.0560703145899459,-0.0257457545155891,0.0139494012293308,0.0318682636542096,-0.000541041726915773,0.000759033907124638,-0.00012332777826172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7058,"CSW7573-60(380V)",48.1038048889001,-0.226922912901579,-0.0339372965523572,-0.0155829570843214,0.00844305885760779,0.0192886863958367,-0.000327472632672334,0.000459415271481214,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7059,"CSW7573-60(380V-D)",48.1038048889001,-0.226922912901579,-0.0339372965523572,-0.0155829570843214,0.00844305885760779,0.0192886863958367,-0.000327472632672334,0.000459415271481214,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7060,"CSW7573-60(460V)",39.7379247479761,-0.187458053625927,-0.0280351572949729,-0.0128728772577945,0.0069747006146654,0.0159341318271048,-0.000270520863457887,0.000379516953562319,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7061,"CSW7573-60(460V-D)",39.7379247479761,-0.187458053625927,-0.0280351572949729,-0.0128728772577945,0.0069747006146654,0.0159341318271048,-0.000270520863457887,0.000379516953562319,-0.0001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7062,"CSW7573-60(575V)",31.7903402720939,-0.149966445135414,-0.022428126170188,-0.0102983019596923,0.00557976057487715,0.0127473056516336,-0.00021641669399117,0.00030361356737405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7063,"CSW7573-60(660V)",27.6961290109281,-0.130652581137255,-0.0195396548311928,-0.008972005245238109,0.00486115491086907,0.0111056068871113,-0.000188544841785149,0.000264511812691772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7064,"CSW7583-70(200V)",101.566619002702,-0.508428074358188,-0.344622151197263,-0.0337864100023115,0.0185209760510151,0.0553723974463775,-0.0007248628273731691,0.0009935063030009799,-0.000158657388083645,-0.000186586326186123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7065,"CSW7583-70(230V)",88.3188009638137,-0.442111378173,-0.299671442036495,-0.0293794875676288,0.0161051968999941,0.0481499118211829,-0.000630315515131361,0.000863918542259484,-0.00013796294901995,-0.000162248982656031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7066,"CSW7583-70(380V)",53.4561177581532,-0.267593735828891,-0.181380088038357,-0.0177823218833422,0.00974788258682382,0.0291433684364945,-0.000381506769045223,0.000522898078602729,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7067,"CSW7583-70(380V-D)",53.4561177581532,-0.267593735828891,-0.181380088038357,-0.0177823218833422,0.00974788258682382,0.0291433684364945,-0.000381506769045223,0.000522898078602729,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7068,"CSW7583-70(460V)",44.1594004819068,-0.2210556890865,-0.149835721018248,-0.0146897437838144,0.00805259844999707,0.0240749559105914,-0.00031515775756568,0.000431959271129742,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7069,"CSW7583-70(460V-D)",44.1594004819068,-0.2210556890865,-0.149835721018248,-0.0146897437838144,0.00805259844999707,0.0240749559105914,-0.00031515775756568,0.000431959271129742,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7070,"CSW7583-70(575V)",35.3275209119465,-0.176844553904392,-0.119868578600777,-0.011751795202167,0.00644207885599223,0.0192599650154689,-0.000252126209809516,0.000345567422053151,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7071,"CSW7583-70(660V)",30.7777635734342,-0.15406911463969,-0.104430955720154,-0.0102383061409044,0.00561241702879006,0.0167795145081426,-0.000219655403942009,0.00030106251840152,0,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7072,"CSW7593-80(200V)",114.639743218165,-0.577872146558165,-0.6307559246575341,-0.0393203521330838,0.0207723416454521,0.0715152413934763,-0.000850046290010489,0.00115666874360761,-0.000174355206648967,-0.000279299304255311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7073,"CSW7593-80(230V)",99.6867352998979,-0.502497529164035,-0.548483424116882,-0.0341916112593699,0.0180629061531352,0.0621871677183776,-0.000739170702290168,0.00100579892833715,-0.000151613226316269,-0.000242868965257183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7074,"CSW7593-80(380V)",60.3367097714626,-0.304143249218016,-0.33197681793711,-0.0206949231406656,0.0109328119023272,0.0376396024891877,-0.000447392805085626,0.000608773051348877,-0.0001,-0.000146999640675697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7075,"CSW7593-80(380V-D)",60.3367097714626,-0.304143249218016,-0.33197681793711,-0.0206949231406656,0.0109328119023272,0.0376396024891877,-0.000447392805085626,0.000608773051348877,-0.0001,-0.000146999640675697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7076,"CSW7593-80(460V)",49.843367649949,-0.251248764582017,-0.274241712058441,-0.0170958056296849,0.009031453076567591,0.0310935838591888,-0.000369585351145084,0.000502899464168575,-0.0001,-0.000121434482628592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7077,"CSW7593-80(460V-D)",49.843367649949,-0.251248764582017,-0.274241712058441,-0.0170958056296849,0.009031453076567591,0.0310935838591888,-0.000369585351145084,0.000502899464168575,-0.0001,-0.000121434482628592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7078,"CSW7593-80(575V)",39.8746947141385,-0.200999014660733,-0.219393372915973,-0.0136766447075458,0.00722516256891736,0.0248748674580156,-0.000295668285321866,0.00040231957732989,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7079,"CSW7593-80(660V)",34.7393163967983,-0.17511277304571,-0.191138160473145,-0.011915258314782,0.0062946490324082,0.0216712854392344,-0.000257589786854299,0.000350505682606107,-0.0001,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7080,"CSW8573-90(200V)",116.277078496075,-0.7879889927379919,-0.0973547779706799,-0.0508742384645947,0.0291401374472771,0.070838425956835,-0.0010838138699762,0.00149572624076024,-0.000255165430872146,-0.000171300436647633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7081,"CSW8573-90(230V)",101.110505136293,-0.6852078339779329,-0.0846563304252417,-0.0442384691472365,0.0253392504794888,0.0615986325438786,-0.000942446862996424,0.00130063154066931,-0.000221882987967174,-0.000148956904520903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7082,"CSW8573-90(380V)",61.1984652210866,-0.414731068155473,-0.0512393592168212,-0.0267759162303847,0.0153369151613579,0.0372833838217063,-0.00057042837922789,0.000787224373963973,-0.000134297601460458,-0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
