IDCompressor,Description,CapacityVar1,CapacityVar2,CapacityVar3,CapacityVar4,CapacityVar5,CapacityVar6,CapacityVar7,CapacityVar8,CapacityVar9,CapacityVar10,CapacityVar11,CapacityVar12,CapacityVar13,CapacityVar14,CapacityVar15,CapacityVar16,CapacityVar17,CapacityVar18,CapacityVar19,CapacityVar20,CapacityVar21,CapacityVar22,CapacityVar23,CapacityVar24,CapacityVar25,CapacityVar26,CapacityVar27,CapacityVar28,CapacityVar29,CapacityVar30,CapacityVar31,CapacityVar32,CapacityVar33,CapacityVar34,CapacityVar35,CapacityVar36,AbsorbedPowerVar1,AbsorbedPowerVar2,AbsorbedPowerVar3,AbsorbedPowerVar4,AbsorbedPowerVar5,AbsorbedPowerVar6,AbsorbedPowerVar7,AbsorbedPowerVar8,AbsorbedPowerVar9,AbsorbedPowerVar10,AbsorbedPowerVar11,AbsorbedPowerVar12,AbsorbedPowerVar13,AbsorbedPowerVar14,AbsorbedPowerVar15,AbsorbedPowerVar16,AbsorbedPowerVar17,AbsorbedPowerVar18,AbsorbedPowerVar19,AbsorbedPowerVar20,AbsorbedPowerVar21,AbsorbedPowerVar22,AbsorbedPowerVar23,AbsorbedPowerVar24,AbsorbedPowerVar25,AbsorbedPowerVar26,AbsorbedPowerVar27,AbsorbedPowerVar28,AbsorbedPowerVar29,AbsorbedPowerVar30,AbsorbedPowerVar31,AbsorbedPowerVar32,AbsorbedPowerVar33,AbsorbedPowerVar34,AbsorbedPowerVar35,AbsorbedPowerVar36,CurrentVar1,CurrentVar2,CurrentVar3,CurrentVar4,CurrentVar5,CurrentVar6,CurrentVar7,CurrentVar8,CurrentVar9,CurrentVar10,CurrentVar11,CurrentVar12,CurrentVar13,CurrentVar14,CurrentVar15,CurrentVar16,CurrentVar17,CurrentVar18,CurrentVar19,CurrentVar20,CurrentVar21,CurrentVar22,CurrentVar23,CurrentVar24,CurrentVar25,CurrentVar26,CurrentVar27,CurrentVar28,CurrentVar29,CurrentVar30,CurrentVar31,CurrentVar32,CurrentVar33,CurrentVar34,CurrentVar35,CurrentVar36,CapacityFactor,AbsorbedPowerFactor,Current
8144,"RC2-320A",-9765.796,-11941.26,-570.9279,-17.89337,287.068,514.2798,15.44898,0.509727,-9.670889000000001,-5.157256,-0.08576976,-0.003526474,223113.4,50184.38,1940.545,56.16554,220.8996,-1857.318,-43.90492,-1.32456,-10.51749,18.58736,0.1595176,0.006681903,24977.41,-28870.12,-1113.139,-33.01501,-1207.275,1307.729,21.46562,0.5670037999999999,0.53088,-13.78931,0,0,-471.8405,81.70005999999999,15.37038,0.1732515,68.41245000000001,-10.81629,-0.313291,0.002291545,4.352658,0.0705272,-0.001813031,-7.454927e-05,45981.39,604.2116,-24.59249,-0.3899096,-1013.912,-17.55455,0.4735474,0.005280211,17.0165,0.3117,0.002923946,0.0001252424,-15801.26,-551.635,11.94795,0.3581014,730.6711,27.56849,-0.355207,-0.0127014,-8.09069,-0.3271517,0,0,-0.7461496,-2.034527,0.04505327,0.001746544,1.214013,0.09696032,-0.000453521,-9.596778000000001e-06,-0.008502391,-0.001175558,-1.066328e-05,-4.543669e-07,153.1423,8.975847999999999,-0.1345268,-0.006727225,-6.657522,-0.441905,0.001602026,8.924284e-05,0.08651765,0.005131207,2.263658e-05,1.046618e-06,-97.71586000000001,-7.037868,0.1170708,0.006300059,5.159831,0.357963,-0.002456658,-0.0001369503,-0.05798243,-0.004018245,0,0,1,1,1
8145,"RC2-340A",-4803.75,-1313.596,-138.4138,-8.599716000000001,1132.413,54.47857,4.281715,0.3964702,-18.47178,-0.2060228,-0.02554552,-0.004207878,236064.5,13820.05,563.3475,27.73539,-2366.092,-218.4603,-11.83796,-1.187404,11.15183,0.8175568,0.03235845,0.01237893,23461.75,-1235.032,-204.5698,-16.57269,254.5485,59.62068,4.203955,0.7294882,-10.12,-0.2549877,0.01455138,-0.007419557,34.2776,255.3459,47.00296,0.6124563,229.0674,-18.57978,-1.962329,-0.01894473,3.709526,0.1716979,0.01800168,0.0002040914,51578.96,1.788911,-142.9535,-1.980036,-1707.887,9.881360000000001,6.669072,0.08389085,23.21918,-0.04123341,-0.07213213,-0.0009142793,-19971.24,-71.73716,104.6855,1.591316,1273.376,5.793585,-5.235995,-0.07499246,-12.89324,-0.0471517,0.05918642,0.0008248035,0.6198598,0.4997837,0.2077234,0.002369955,1.841774,-0.02592435,-0.01010179,-0.0001228103,-0.01193922,0.0002373568,0.0001004681,9.239732e-07,170.6755,-0.2796811,-0.7519815,-0.009296005,-9.39678,0.007331793,0.03822198,0.0005263848999999999,0.1072042,-2.555194e-05,-0.0003987279,-4.201603e-06,-113.9118,0.09609751,0.5936074,0.008035673,7.351306,0.01147616,-0.03072494,-0.0004601195,-0.07514157,-3.95599e-05,0.0003253349,3.880958e-06,1,1,1
8146,"RC2-370A",-7857.151,-8349.714,-370.3561,-11.44012,906.9926,375.6049,10.47829,0.3476937,-17.36351,-3.704288,-0.06283208999999999,-0.002525723,273125.8,40935.46,1350.871,36.03355,-2204.152,-1438.96,-30.3815,-0.8809083,12.55966,14.10377,0.1156641,0.004747754,13320.7,-21187.49,-713.7345,-20.15339,441.8005,1001.144,14.17516,0.3569538,-17.41296,-10.59369,0,0,-336.921,-86.5583,23.02381,0.5449268,156.9167,-3.014851,-0.4637549,-0.004177328,4.751807,-0.01405903,-0.001469418,-4.981731e-05,54413.7,1344.765,-45.5596,-1.549323,-1457.915,-53.40018,0.783991,0.02252975,21.33746,0.6982965,0.002706408,0.0001058423,-19637.83,-1122.172,26.1212,1.193022,1059.592,56.46539,-0.549341,-0.02447671,-10.7061,-0.6306646,0,0,-0.7091323,-2.401991,0.05803746,0.002330634,1.417731,0.1146426,-0.0006628244,-1.71753e-05,-0.008740217,-0.001372683,-1.136564e-05,-4.847964e-07,175.1487,10.54956,-0.1744666,-0.008755880000000001,-7.768682,-0.5197694,0.002177415,0.0001173337,0.09790069999999999,0.005989169,2.467832e-05,1.152477e-06,-111.3062,-8.234983,0.1483265,0.007950265999999999,6.012234,0.4192983,-0.002997888,-0.0001653503,-0.06555349000000001,-0.004678029,0,0,1,1,1
8147,"RC2-410A",-15107.45,-20594.03,-944.1999,-29.17933,593.7507000000001,906.8469,26.21694,0.8571436,-16.38195,-9.254508,-0.14786,-0.006250073,284985.2,81941.71000000001,3111.556,89.50758,-159.8391,-3214.723,-73.18304000000001,-2.19144,-3.431846,32.79287,0.2781013,0.01197217,31469.56,-49884.62,-1794.752,-51.23796,-1195.204,2285.388,35.21796,0.8800192,-6.959316,-24.23884,0,0,-421.3144,166.9702,23.56288,0.3737388,72.17058,-17.20811,-0.5272048,-0.00248249,5.906543,0.1271993,-0.001322832,-4.153084e-05,58758.96,545.7265,-41.45723,-0.8642006,-1238.644,-10.46568,0.8771326,0.01772046,21.0696,0.2657473,0.001972045,6.171783e-05,-19471.23,-520.1382,20.22356,0.5984808,876.3696,25.72649,-0.5357824,-0.01788512,-9.566032,-0.3110684,0,0,-1.663185,-2.887254,0.02240452,0.0007710424999999999,1.510273,0.1386766,0.0005242092,3.433107e-05,-0.0109416,-0.001674178,-2.102786e-05,-9.172055e-07,192.5463,12.72369,-0.06005509,-0.004248674,-8.610264000000001,-0.6271202,-0.0009493239000000001,-4.03779e-06,0.1138658,0.00725856,4.269085e-05,1.965366e-06,-123.1366,-10.14587,0.07945961999999999,0.005538741,6.662837,0.5133829,-0.001728094,-0.0001264975,-0.07511215,-0.005741523,0,0,1,1,1
8148,"RC2-430A",-7853.574,-3853.129,-405.8278,-18.75711,494.0544,120.3177,12.93081,0.8097135,-11.51881,-0.6598399,-0.08855382000000001,-0.008447239,264559.2,21947.96,1467.569,62.54611,1684.744,-336.7378,-40.53287,-2.587393,-42.90263,1.277736,0.2434672,0.02656465,71104.53999999999,-3698.197,-791.6571,-40.64234,-3654.968,78.47394,23.7173,1.701669,34.91385,-0.1003918,-0.1309896,-0.0171519,7.382492,330.5001,50.73623,0.5786701,187.6339,-25.2154,-2.024335,-0.01491687,5.533488,0.2271855,0.01692946,0.0001388808,64275.95,9.515708,-143.4592,-1.660137,-1778.728,15.73179,6.552527,0.068256,26.49785,-0.06400579000000001,-0.06799827,-0.0006615929,-23024.73,-103.0481,101.2029,1.296501,1303.68,5.824443,-5.067721,-0.06249497,-13.65894,-0.05673847,0.05591956,0.0006252514,-0.05820309,0.6649014,0.1958499,0.002196962,1.568967,-0.03638481,-0.008884615,-8.350841e-05,-0.01004238,0.0002891843,8.91533e-05,7.334068e-07,198.7083,-0.2175723,-0.6944349,-0.008960291,-9.312626,0.009734309999999999,0.03362104,0.0004068743,0.1213163,0.0001144976,-0.0003637203,-3.825294e-06,-126.5859,-0.1302101,0.5490327,0.008016913000000001,7.255754,0.02167619,-0.02743257,-0.0003847667,-0.08094008,-0.000216757,0.0003025457,3.774515e-06,1,1,1
8149,"RC2-470A",-8242.536,-3490.787,-410.7817,-18.02747,619.9035,101.4694,13.09409,0.7473799,-14.00359,-0.3841356,-0.09235138,-0.007551976,288346.2,21689.21,1513.907,60.38678,1342.822,-277.7095,-41.53377,-2.366204,-38.07689,0.3409108,0.2581452,0.02332818,74658.62,-2765.494,-817.1756,-39.04482,-3526.243,35.51114,24.49671,1.539227,30.54931,0.5045015,-0.1423329,-0.01475649,-6.707022,360.6404,54.57225,0.633003,199.0346,-27.096,-2.209795,-0.01822213,5.820758,0.2445912,0.01885136,0.0001840547,67844.10000000001,-40.07165,-155.8545,-1.843934,-1882.458,18.7305,7.221686,0.08181432,28.01938,-0.089062,-0.07580085,-0.0008450637,-24362.51,-65.15221,110.4473,1.429832,1381.291,4.231902,-5.595745,-0.07305797999999999,-14.48937,-0.04027579,0.06225834,0.0007683548,-0.2161243,0.610754,0.2169918,0.002183124,1.976909,-0.03528187,-0.01005643,-8.310572999999999e-05,-0.01458768,0.0002941181,0.0001029259,7.067776e-07,227.4043,-0.04714642,-0.7858636,-0.009432523999999999,-10.73649,0.007961197,0.03864063,0.0004312012,0.1360873,6.496334e-05,-0.0004222841,-4.020281e-06,-147.2613,-0.266294,0.6282696,0.008740458,8.210406000000001,0.02235847,-0.03174524,-0.0004219904,-0.09010081,-0.0001608148,0.0003526042,4.137622e-06,1,1,1
8150,"RC2-510A",-6303.698,-1085.278,-160.1692,-11.87364,1687.156,44.53082,4.981883,0.5634043,-27.45777,0.04940258,-0.03026444,-0.006004639,354877,18022.12,691.4296000000001,38.64026,-3891.403,-221.6853,-13.29403,-1.698663,20.88997,0.2122651,0.02624317,0.01780782,28585.5,-296.0511,-203.4343,-22.91038,790.7693,26.52295,3.302418,1.042727,-19.71928,0.2171038,0.03606784,-0.01068073,54.01008,428.166,69.18394000000001,0.5636567,334.4105,-30.652,-2.823928,-0.005241121,5.513174,0.2953703,0.02516761,-5.301465e-06,76001.71000000001,-179.2945,-212.6773,-1.802878,-2508.445,26.21309,9.688262999999999,0.04641792,34.03627,-0.2125295,-0.1024657,-0.000288246,-29529.84,23.84477,157.5388,1.602908,1873.754,0.08859407,-7.695661,-0.05701394,-18.91551,0.04127315,0.08526357,0.0004683052,0.2219314,0.6951885,0.2300081,0.002158974,2.041844,-0.03901135,-0.01038735,-6.709178e-05,-0.01321444,0.000337687,0.0001046524,4.711423e-07,237.832,-0.09232069,-0.8219426,-0.009055953,-11.43846,0.007554782,0.03942884,0.0003619676,0.1425612,5.783894e-05,-0.0004263553,-3.037107e-06,-153.9992,-0.2789911,0.6523517,0.008377938,8.829169,0.02663807,-0.03224003,-0.00036637,-0.0951515,-0.0001882118,0.0003549687,3.354707e-06,1,1,1
8151,"RC2-550A",-17664.36,-22183.5,-1067.748,-33.77136,571.4915999999999,961.2751,29.06264,0.9654824,-18.07184,-9.668804,-0.1611379,-0.006748355,376914.3,91396.64,3591.439,105.336,437.3102,-3438.203,-82.18810999999999,-2.502986,-16.37628,34.53695,0.3011344,0.01282732,47632.39,-53365.04,-2068.754,-61.66355,-2170.865,2424.894,40.10776,1.058957,0.3781123,-25.57263,0,0,-677.1174,142.698,27.04759,0.284382,108.6663,-18.47324,-0.5904719,0.002516654,7.563024,0.1180159,-0.002162796,-8.391821000000001e-05,78008.69,1015.672,-41.53524,-0.4762475,-1691.414,-29.82028,0.850545,0.007063654,28.63531,0.5392491,0.003297342,0.0001330864,-26272.88,-923.022,17.63955,0.3539599,1206.781,46.68093,-0.521213,-0.0146633,-13.35564,-0.5604928,0,0,-2.238743,-3.978174,0.02718016,0.001009326,2.063927,0.1909556,0.0007447766,4.506525e-05,-0.01533578,-0.002293204,-2.759382e-05,-1.194639e-06,257.1703,17.35788,-0.07172947,-0.005560563,-11.5372,-0.8539133,-0.001419536,-6.425426e-06,0.1516979,0.009856307999999999,5.588224e-05,2.558525e-06,-164.7707,-13.81313,0.09899834,0.007234737,8.884702000000001,0.6967145,-0.002132718,-0.0001637974,-0.09981371,-0.007779195,0,0,1,1,1
8152,"RC2-580A",-6959.75,-127.7076,-85.9358,-8.615665,2053.752,6.879472,1.616154,0.3764094,-33.09711,0.4720942,0.002425625,-0.003555889,433663.9,19323.74,515.2294000000001,28.32102,-5869.427,-198.238,-2.520833,-1.057053,40.57413,-0.2604713,-0.09112739,0.009290128,12403.71,66.29205,-55.63609,-15.57946,2220.439,23.93732,-4.600346,0.5872386000000001,-38.69203,0.2455524,0.1230162,-0.00456808,38.84061,422.9932,71.82183999999999,0.6261206,372.4027,-31.11392,-2.867953,-0.006264875,6.148897,0.2921282,0.02487743,8.523501999999999e-06,84734.21000000001,1.689606,-217.0251,-1.976228,-2797.247,17.89925,9.734643999999999,0.05178985,37.89559,-0.09882009999999999,-0.1020779,-0.0003570532,-33046.14,-128.7372,160.1953,1.751461,2092.809,8.793365,-7.756188,-0.06296344,-21.10819,-0.06029365,0.08564695999999999,0.0005415369,0.1053447,0.733438,0.2568009,0.002797076,2.238825,-0.04022677,-0.01170102,-0.000102768,-0.01429632,0.0003293491,0.0001188011,9.078378e-07,262.6422,0.06222705,-0.9167747000000001,-0.01145459,-12.66295,-0.00450645,0.04437434,0.000503686,0.158361,0.0002478077,-0.0004831056,-4.766724e-06,-169.9273,-0.4292976,0.7262214,0.01027524,9.803226,0.03944564,-0.03619834,-0.0004799338,-0.1059718,-0.000348824,0.0004010235,4.737976e-06,1,1,1
8153,"RC2-620A",-13356.03,-14834.41,-662.902,-21.01417,1574.357,673.6675,19.07175,0.6488108,-29.94232,-6.727378,-0.1170254,-0.004749318,453769.5,71484.53999999999,2384.9,65.81140000000001,-4097.118,-2577.225,-54.84798,-1.651284,27.77944,25.57947,0.2180948,0.009064252,15889.54,-38105,-1264.933,-36.5794,1208.198,1810.82,25.24101,0.6593542999999999,-35.4796,-19.27879,0,0,-728.7358,-250.7953,32.2248,0.7194905,276.8283,0.4759041,-0.5742711,-0.0005999642,7.476001,-0.08290944,-0.003886628,-0.0001410698,90406.60000000001,2615.518,-59.12025,-2.095353,-2488.378,-107.9795,0.8439757,0.02383018,36.46999,1.370537,0.007084515,0.0002795863,-33419.8,-2159.404,34.32574,1.754546,1829.061,108.4657,-0.7390183,-0.03719067,-18.8795,-1.209336,0,0,-2.572942,-5.166178,0.02799559,0.001371825,2.581932,0.2490312,0.001035898,5.242554e-05,-0.01875653,-0.002920635,-3.281e-05,-1.419489e-06,299.1456,21.96861,-0.08105788,-0.007349729,-13.83645,-1.079748,-0.001975758,-5.333949e-06,0.1744598,0.01229481,6.662504e-05,3.056789e-06,-194.7568,-17.40013,0.1181286,0.009211983999999999,10.62005,0.8733544,-0.002391738,-0.0001976011,-0.1156505,-0.009668609,0,0,1,1,1
8154,"RC2-710A",-15160.52,-16007.96,-716.3381000000001,-22.40396,1748.647,722.3228,20.48865,0.6893114,-33.25881,-7.149289,-0.1255459,-0.005081551,518886.1,78345.95,2596.417,70.10844,-4429.702,-2773.259,-58.98152,-1.737872,27.1943,27.27954,0.2317271,0.00958876,20840.58,-40911.89,-1367.362,-38.8418,1110.183,1937.093,27.15134,0.6894776,-36.33173,-20.53645,0,0,-740.0069999999999,-155.4793,35.62402,0.5843679000000001,311.7909,-5.468801,-0.6308781,0.006203151,8.625041,-0.03375861,-0.004311146,-0.0001864804,103064,2531.45,-62.11754,-1.583084,-2821.228,-102.6387,0.8302723,0.005603632,41.44986,1.357005,0.007965999,0.0003677114,-37776.55,-2132.463,34.69236,1.438901,2067.286,108.9029,-0.7290697,-0.0290143,-21.29927,-1.2311,0,0,-2.328568,-6.315973,0.03775095,0.002215737,2.990399,0.2995529,0.0008533006,3.602089e-05,-0.02068902,-0.003450049,-3.369581e-05,-1.438056e-06,335.6427,26.13545,-0.1097737,-0.01016422,-14.96486,-1.266593,-0.001506666,4.798919e-05,0.1832504,0.01423613,6.988219000000001e-05,3.193171e-06,-209.6198,-20.30657,0.1444235,0.01144637,11.01185,1.005229,-0.002970012,-0.0002462575,-0.1152595,-0.01100032,0,0,1,1,1
8155,"RC2-790A",-21997.92,-23271.66,-1181.958,-38.45865,405.1156,973.917,31.79445,1.10045,-17.61422,-9.537042,-0.181938,-0.007490028,553938.7,104116.7,4106.604,121.1403,836.2667,-3635.928,-90.84195,-2.852471,-37.57081,35.51338,0.3335404,0.01389872,53458.35,-57376.18,-2332.918,-71.64085,-3149.118,2547.383,44.17902,1.252826,9.694554,-26.5437,0,0,-890.3390000000001,299.1446,41.47093,0.5764259,139.4005,-31.26891,-0.889196,0.000645643,10.79618,0.2301684,-0.003344225,-0.0001382772,108698.1,1053.377,-72.50469,-1.378833,-2316.585,-21.65821,1.470114,0.02327331,39.09999,0.5142466,0.005300027,0.0002300529,-36561.43,-1013.222,36.6492,1.095924,1652.391,50.08957,-0.9906842,-0.03364369,-17.99892,-0.6023703,0,0,-2.517012,-6.385067,0.04776476,0.002489562,3.141996,0.3002437,0.0006304337,2.990545e-05,-0.02299342,-0.003491164,-3.523142e-05,-1.514128e-06,364.8954,26.61732,-0.1395425,-0.0112586,-15.75484,-1.283885,-0.0007198342,8.271596e-05,0.1980952,0.01450508,7.274451e-05,3.335766e-06,-225.7272,-20.66835,0.1681745,0.0124315,11.52454,1.020581,-0.003713218,-0.000282,-0.1232968,-0.01119681,0,0,1,1,1
8156,"RC2-830A",-12769.21,-3878.501,-542.025,-25.71285,969.4047,92.53407,17.40345,1.062128,-21.52672,0.1172026,-0.1298558,-0.01055319,546952.4,34919.18,2148.756,86.27668,1322.611,-366.5551,-56.07412,-3.294096,-62.0223,-0.385685,0.3461913,0.0316948,107108.4,-3151.458,-1094.573,-54.92408,-5077.306,23.5809,31.91603,2.106846,44.17085,1.042394,-0.1791765,-0.01953157,-104.1154,655.3325,98.12269999999999,1.075415,357.4254,-49.02541,-3.976697,-0.02841767,10.22679,0.447485,0.03393775,0.0002648038,120569.1,-118.4456,-284.53,-3.267707,-3361.015,36.36465,13.16855,0.1388391,49.91862,-0.2029765,-0.1378364,-0.001359974,-43659.87,-90.29895999999999,203.5343,2.623558,2472.986,5.577511,-10.26608,-0.1290269,-25.95988,-0.04298934,0.1137064,0.001302332,0.3543193,0.8260381999999999,0.3806453,0.003793893,3.547576,-0.05532757,-0.01748899,-0.0001290125,-0.02512967,0.0004981088,0.0001773321,9.165542e-07,395.5237,0.3458604,-1.376707,-0.01600014,-18.01024,0.01139679,0.06678679,0.00066816,0.2221398,-3.939441e-05,-0.0007208259,-5.543601e-06,-246.3871,-0.4028482,1.09867,0.01462649,13.23822,0.02227637,-0.05461626,-0.0006576384999999999,-0.1402458,3.799505e-05,0.0005984336,5.928551e-06,1,1,1
8157,"RC2-930A",-11066.75,11.19423,-163.2156,-16.33261,3394.652,-2.349123,4.217535,0.7590356,-54.74969,0.9766508,-0.01675374,-0.00764332,731496.1,32342.61,938.7007,53.68548,-9789.76,-310.4239,-9.592383999999999,-2.200814,66.41339000000001,-0.8213315,-0.08098597,0.02129647,19843.89,80.25776999999999,-142.523,-30.16635,3699.543,32.20274,-3.99838,1.276906,-64.17234000000001,0.5971931,0.1562998,-0.01163145,140.4237,734.4316,122.4355,1.086265,617.4383,-53.7313,-4.88128,-0.01016612,10.39475,0.5102034,0.0422999,-8.624642e-06,141400.8,-103.0167,-367.9966,-3.287142,-4646.398,36.48401,16.41354,0.07702245000000001,62.94077,-0.2493745,-0.1712385,-0.0004134935,-54742.08,-129.3035,269.2534,2.800742,3465.754,9.477085000000001,-12.94338,-0.09196058999999999,-34.82237,-0.03347539,0.1421324,0.0006949512,0.9725247,0.9786268,0.4360209,0.004033302,4.041693,-0.06413449,-0.01990394,-0.0001209521,-0.02635877,0.0006099257,0.000202266,7.633188e-07,444.3025,0.3620636,-1.567725,-0.01675655,-20.70074,0.01366984,0.07551961,0.0006435645,0.2496802,-0.0001462339,-0.0008171845,-5.043583e-06,-277.2,-0.517162,1.24522,0.01530622,15.2523,0.02824075,-0.06151068,-0.0006475833,-0.157694,8.169759e-05,0.0006757235,5.649626e-06,1,1,1
8233,"RC2-100A",-1309.664,-1061.871,-83.53964000000001,-3.549129,133.5886,40.20601,2.387593,0.1485647,-3.540935,-0.3078727,-0.01287503,-0.001547841,64837.36,5131.199,293.8661,11.96294,538.4811,-79.87997,-7.190315,-0.4825766,-11.34334,0.3900686,0.03367015,0.004958358,22450.56,-172.5733,-139.8448,-7.734493,-1058.854,-2.514744,3.894642,0.3235084,9.685980000000001,0.1242826,-0.01672987,-0.003274682,-26.03826,106.6662,15.86083,0.1671477,56.61776,-7.891814,-0.6514934999999999,-0.004477862,1.597388,0.0725103,0.005659474,4.175942e-05,18936.25,-33.33128,-46.99962,-0.5348113,-530.4871000000001,6.486762,2.20026,0.02329407,7.84399,-0.0407069,-0.02322444,-0.0002308519,-6918.531,-3.291997,34.26411,0.4532659,392.0333,0.2856677,-1.740638,-0.02269449,-4.106356,-0.0001784509,0.01937846,0.0002327817,0.2320956,0.2699077,0.09799454,0.0008644613,0.8152253,-0.01826442,-0.00440181,-2.356681e-05,-0.004427156,0.0001660164,4.368024e-05,1.177948e-07,100.9982,0.04041723,-0.3441656,-0.003449061,-4.428031,0.007834214000000001,0.0164611,0.0001279045,0.05570069,-5.156448e-05,-0.0001761817,-8.931556e-07,-59.44482,-0.07210896999999999,0.2709328,0.003132107,3.234543,0.00385318,-0.01335306,-0.0001305149,-0.03403275,3.342814e-05,0.0001456135,1.060021e-06,1,1,1
8234,"RC2-1020A",-20708.58,-6869.714,-905.2534000000001,-43.50152,1689.25,165.217,28.28344,1.842695,-37.47996,0.03438982,-0.1985646,-0.01869083,855271.7,55493.55,3471.412,145.2354,1645.481,-564.383,-88.53100999999999,-5.734381,-87.14655,-0.9082296,0.5072215,0.05664307,164906.5,-5098.65,-1749.99,-92.33041,-7563.689,8.342067999999999,48.83236,3.66906,61.6373,2.087748,-0.2404058,-0.03514013,-120.3378,1010.256,153.5687,1.685381,557.7842000000001,-76.27077,-6.150929,-0.04144334,16.22494,0.6944735,0.05166506,0.0003576173,190258.2,-92.28842,-447.6725,-5.283659,-5289.168,53.03463,20.49077,0.2150995,78.52843,-0.273948,-0.2124553,-0.002020907,-69139.13,-221.9028,324.4472,4.449537,3903.586,12.48357,-16.19941,-0.2115052,-40.92231,-0.1072007,0.1781119,0.002085634,0.972268,2.06584,0.6012110000000001,0.007276906,4.50515,-0.1146606,-0.02700485,-0.0002716302,-0.02651266,0.0009395551,0.0002688032,2.35514e-06,580.194,-1.194775,-2.117551,-0.02832686,-26.5825,0.05832535,0.1010208,0.001242172,0.3458407,2.405316e-05,-0.001081112,-1.139639e-05,-365.4194,0.3061929,1.659428,0.02442467,20.82806,0.03239018,-0.08158058999999999,-0.001133738,-0.2332159,-0.0003350273,0.0008899607,1.083785e-05,1,1,1
8235,"RC2-1130A",-27509.65,-11971,-1344.093,-59.484,1841.162,350.6012,43.32265,2.536335,-41.7189,-1.477559,-0.3078871,-0.02624076,901973.3,71070.41,4870.494,196.544,4483.884,-973.3599,-135.1755,-7.962078,-125.4467,1.90667,0.8421886,0.08073862,227919.4,-10934.63,-2621.416,-126.0892,-11269.1,171.1963,78.7813,5.147245,101.2844,1.178681,-0.452434,-0.05099948,-216.6462,1180.462,179.7944,2.343225,639.701,-87.47472999999999,-7.414176,-0.07714772,18.02492,0.7970034,0.06472699,0.0008032505,213773.9,-304.0057,-526.5574,-7.378962,-5978.342,67.79531,24.73088,0.3442793,88.85936,-0.3877502,-0.261734,-0.003639831,-77400.94,-71.10944000000001,378.4394,5.858042,4398.245,6.480585,-19.3027,-0.3039708,-46.30163,-0.0450552,0.2154225,0.003253809,2.050053,2.363166,0.6705628,0.008911987,4.336904,-0.1345507,-0.02969638,-0.0003219473,-0.01972019,0.001124756,0.0002913774,2.708209e-06,607.4542,-1.36265,-2.331637,-0.03338036,-27.11913,0.07618206,0.1096859,0.001402479,0.3569455,-0.000115613,-0.001160664,-1.238594e-05,-370.9639,0.4485776,1.811814,0.02795406,21.29412,0.02686347,-0.08793914,-0.001245921,-0.2379819,-0.0002490794,0.0009498313,1.147128e-05,1,1,1
8236,"RC2-1270A",-23497.76,-3703.013,-840.9711,-46.19728,2005.378,-1.27594,26.78809,1.983104,-43.16597,2.12464,-0.2078007,-0.01988173,1188486,64653.54,3567.569,154.5854,-1153.683,-432.1392,-85.72812,-6.064813,-86.06663,-3.964833,0.5037671,0.05884937,142624.1,-4074.269,-1663.471,-96.33492,-6388.207,-70.94062,44.41766,3.805596,47.13015,3.31338,-0.2129738,-0.03548002,-233.9725,1330.385,188.4791,1.821154,707.615,-98.98542999999999,-7.566793,-0.0382407,20.12865,0.9106708,0.06376336000000001,0.0003082588,238204.7,-365.6145,-546.1482999999999,-5.527698,-6653.939,79.78004,25.14551,0.2181758,98.82306,-0.4993029,-0.262471,-0.00201225,-86689.16,-88.98265000000001,395.0076,4.743675,4912.12,5.468108,-19.88618,-0.2263066,-51.67085,-0.01638327,0.2202955,0.002226304,0.7420663,2.471713,0.7596875,0.008701797000000001,6.154663,-0.1384654,-0.03429984,-0.0003200384,-0.04009502,0.001142044,0.0003429072,2.68057e-06,757.9142000000001,-1.176297,-2.70529,-0.0351305,-35.05655,0.06253701,0.1296447,0.001535713,0.4518794,6.763517e-05,-0.001390815,-1.390075e-05,-484.9225,0.02107679,2.138048,0.03119387,27.37765,0.0514126,-0.1055214,-0.001447649,-0.3057054,-0.0004790238,0.001153435,1.378244e-05,1,1,1
8237,"RC2-140A",-2304.556,-1379.191,-130.2449,-6.274076,177.758,46.40297,4.04143,0.2801618,-4.431318,-0.2965248,-0.02624029,-0.003011452,95544.94,7685.663,466.2532,20.88935,609.4476,-119.491,-12.34785,-0.8991433,-15.14458,0.5294288,0.06895382999999999,0.009572874,25959.15,-1067.213,-236.9807,-13.4964,-1292.07,23.65201,6.893198,0.5944666,12.02967,-0.05136172,-0.03428401,-0.006259833,-17.838,130.4621,19.25951,0.193085,72.44707,-9.877105,-0.7616047,-0.003904542,2.095279,0.08999546,0.006287499,2.926713e-05,24649.16,-10.98753,-55.08225,-0.5651977,-684.8916,6.881887,2.495706,0.02113407,10.20529,-0.03590726,-0.02570449,-0.0001838517,-8923.035,-29.3651,39.46229,0.4711619,504.1673,1.608509,-1.960015,-0.02155266,-5.30742,-0.0135496,0.02149213,0.0002028459,-1.803461,0.4038485,0.03669579,0.00022959,0.04376144,-0.03116771,-0.0002269427,7.05261e-05,-0.003136822,0.0002288834,5.608541e-06,-3.698094e-07,170.5965,0.000792602,-0.1361867,-0.002579589,-2.266793,0.03303239,0.002002526,-0.000147624,0.07138535999999999,-2.597789e-05,-5.217058e-05,1.192877e-08,-140.4501,-0.2292938,0.123817,0.003194685,1.957994,-0.007171384,-0.002949066,3.978779e-05,-0.05708814,-9.90737e-05,5.959253e-05,8.194808e-07,1,1,1
