IdCompModel,Model,IdCostruttore,IdTipoCompr,IdUtilizzo,IdModalita,IdsFreon,Point,IDAl,FattoreCorrettivo,SHRif,SCRif,TempCondRif,TempEvapRif,Eq10Coef,CompressorUID,CalibrationFactor,CalibrationMode,NominalPower,SH,SC,SHMode,SortPosition,UnilabStandard,OriginalGUID,LastModified,OriginalLastModified,Limiti,PartLoad
8826,"CXH02-90-264Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"04267758-DE6C-4935-B5377E98D4882ABD",1.07392156124115,2,143.29,10,0,0,9,1,,"20141023 165059",,"-20;20;-10;20;20;40;20;70;-9;70;-20;50%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8827,"CXH51-110-398Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"74D40498-A6EA-4EF5-BB3A292A0DE3A230",1.071598887443542,2,229.85,10,0,0,12,1,,"20141023 165101",,"-20;20;-10;20;12;35;12;65;-11;65;-20;50%-20;20;-10;20;12;35;12;65;-6;65;-20;46%%%%%%%%",0
8828,"CXH51-125-468Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"0861CA37-7448-4A13-91BD23958FAFC2E4",1.071235060691833,2,262.27,10,0,0,13,1,,"20141023 165102",,"-20;20;-10;20;12;35;12;65;-11;65;-20;50%-20;20;-10;20;12;35;12;65;-6;65;-20;46%%%%%%%%",0
8829,"CXH51-140-538Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"132C7647-3D8A-4C02-863B3831ACC74C76",1.071893930435181,2,300.95,10,0,0,14,1,,"20141023 165104",,"-20;20;-10;20;12;35;12;65;-11;65;-20;50%-20;20;-10;20;12;35;12;65;-6;65;-20;46%%%%%%%%",0
8830,"CXH52-110-316Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"283E6277-6FFD-48C2-8CB40C69563FC742",1.071733832359314,2,176.24,10,0,0,15,1,,"20141023 165106",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8831,"CXH52-125-372Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"2A36DC63-CE83-4793-856310380E902658",1.072054862976074,2,207.52,10,0,0,16,1,,"20141023 165108",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8832,"CXH52-140-428Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"6916DA7A-92AE-4FD3-881BF63EAE3C235E",1.071460843086243,2,247.15,10,0,0,17,1,,"20141023 165110",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8833,"CXH52-160-468Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"D7CC1363-61CB-4D83-BCD09B2478C61D60",1.071452856063843,2,270.26,10,0,0,18,1,,"20141023 165112",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8834,"CXW01-50-230Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"19DF6F36-261A-4EF6-93F5CBBF5DE972B0",1.073549270629883,2,122.04,10,0,0,1,1,,"20141023 165601",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8835,"CXW01-60-264Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"3B5EBB2D-9C43-410E-B4C7E67FF815409E",1.073124647140503,2,146.07,10,0,0,2,1,,"20141023 165602",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8836,"CXW01-70-298Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"F8319112-1823-4886-BB2B8F1F07F6A7A5",1.073378682136536,2,164.51,10,0,0,3,1,,"20141023 165604",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8837,"CXW01-80-340Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"779E0F54-CE65-4ABC-B14606E8D763A5B4",1.072438478469849,2,187.53,10,0,0,4,1,,"20141023 165606",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8838,"CXW01-90-370Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"9D5C1A7B-33C7-4277-9FD5E1FAC8C5A28D",1.073528528213501,2,203.81,10,0,0,5,1,,"20141023 165607",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8839,"CXW02-50-199Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"916E7749-E0BF-4FCE-BD5B24A2819C5379",1.073104739189148,2,105.62,10,0,0,6,1,,"20141023 165609",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8840,"CXW51-110-468Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"7A0115FD-727D-4DB7-B94BDBD70BD6096D",1.072917938232422,2,251.18,10,0,0,7,1,,"20141023 165610",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8841,"CXW51-125-538Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"5C75946D-162F-4D99-B3E8CDE5EA59029E",1.071755886077881,2,288.85,10,0,0,8,1,,"20141023 165612",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8842,"CXW52-110-428Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"51FC2F4F-4DDB-4C92-AD196800815117C6",1.071973562240601,2,242.56,10,0,0,9,1,,"20141023 165614",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8843,"CXW91-160-702Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"76147715-2DCD-4A30-B78C23EC26975A78",1.07120943069458,2,400.18,10,0,0,10,1,,"20141023 165615",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8844,"CXW91-180-810Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"8EAC6401-0991-465F-9F58ED9E407B1698",1.069948434829712,2,456.12,10,0,0,11,1,,"20141023 165617",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8845,"CXW91-210-912Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"46FECB6A-C766-4570-924F3F6C2F834AC0",1.069651126861572,2,518.42,10,0,0,12,1,,"20141023 165618",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8846,"CXW92-160-620Y",18,2,26,69,16,0,1,0,10,0,45,2,1,"83129FE0-D197-47F5-9BDD02D410E5185C",1.071421146392822,2,351.65,10,0,0,13,1,,"20141023 165620",,"-15;20;-2;20;12;29;12;55;-15;55%-15;20;-2;20;12;29;12;55;-10;55;-15;50%%%%%%%%",0
8847,"CXH91-160-620Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"A7202A19-FBE1-4AD9-94A078C2D9D3B4CF",1.071061730384827,2,349.58,10,0,0,19,1,,"20141023 165114",,"-20;20;-10;20;12;35;12;65;-11;65;-20;50%-20;20;-10;20;12;35;12;65;-6;65;-20;46%%%%%%%%",0
8848,"CXH91-210-810Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"4ADB9918-19D6-4DE9-A8DAFC71F70BB433",1.072097778320312,2,456.47,10,0,0,20,1,,"20141023 165116",,"-20;20;-10;20;12;35;12;65;-11;65;-20;50%-20;20;-10;20;12;35;12;65;-6;65;-20;46%%%%%%%%",0
8849,"CXH91-240-912Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"492757C9-78CB-451F-A8F8914F6E1A7DF2",1.071939587593079,2,499.11,10,0,0,21,1,,"20141023 165118",,"-20;20;-10;20;12;35;12;65;-11;65;-20;50%-20;20;-10;20;12;35;12;65;-6;65;-20;46%%%%%%%%",0
8850,"CXH92-180-545Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"4C291BFD-772A-4C6E-81FD66454C988AC7",1.070583701133728,2,307.26,10,0,0,22,1,,"20141023 165120",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8851,"CXH92-210-620Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"18B1199B-F7CB-4664-B8AF61D5F61E7F71",1.07110071182251,2,349.53,10,0,0,23,1,,"20141023 165122",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8852,"CXH92-240-702Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"7A420D6E-B9AC-4322-B90D39E4D6AEEA2B",1.071154117584229,2,405.32,10,0,0,24,1,,"20141023 165124",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8853,"CXH92-280-810Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"4985A62A-C041-4911-A07E0E66B720E885",1.073013544082642,2,447.37,10,0,0,25,1,,"20141023 165126",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8854,"CXH92-300-912Y",18,2,26,68,16,0,1,0,10,0,45,2,1,"D703ED1F-DE24-4D34-9D18AE50913A37A0",1.071717500686646,2,499.42,10,0,0,26,1,,"20141023 165128",,"-20;20;-10;20;20;40;20;70;-9;70;-20;51%-20;20;-10;20;20;40;20;70;0;70;-20;48%%%%%%%%",0
8855,"CXH02-100-298Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"139349D5-7229-41C8-BFC32B9E41544DB1",1.026427984237671,2,251.05,10,0,0,4,1,,"20141023 165130",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8856,"CXH02-120-340Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"4DF9BD02-DC42-4B7F-856974A59261E902",1.024214506149292,2,287.06,10,0,0,5,1,,"20141023 165132",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8857,"CXH02-70-199Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"D4A64128-1DC1-4A03-BD4740F8ED9EEBF8",1.0268235206604,2,163.12,10,0,0,1,1,,"20141023 165134",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8858,"CXH02-80-230Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"20CBD36C-36D5-44D2-AE8ACAA06858267B",1.028193712234497,2,190.1,10,0,0,2,1,,"20141023 165135",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8859,"CXH02-90-264Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"8F399731-7795-48CE-AFAF82021B3D4C80",1.026398420333862,2,222.41,10,0,0,3,1,,"20141023 165137",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8860,"CXH52-110-316Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"5F58D5A6-EA38-49D1-858AF555FA67077B",1.024089336395264,2,266.77,10,0,0,6,1,,"20141023 165139",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8861,"CXH52-125-372Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"AA50CAA9-392B-43A0-82816D48EE6DFFD8",1.025461673736572,2,317.2,10,0,0,7,1,,"20141023 165157",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8862,"CXH52-140-428Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"A36AFF72-E651-49B6-904602EF2E1C67B7",1.023935675621033,2,371.6,10,0,0,8,1,,"20141023 165158",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8863,"CXH52-160-468Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"9DBD6D1B-1932-4004-BE3EA64CEC067EC7",1.024037957191467,2,405.96,10,0,0,9,1,,"20141023 165200",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8864,"CXH92-180-545Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"AE395C06-CB48-45D9-B4BB73E5C2B86365",1.02310574054718,2,465.35,10,0,0,10,1,,"20141023 165202",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8865,"CXH92-210-620Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"8A9C6B00-D5C0-45B5-A89111D8D89EF940",1.024321556091309,2,535.22,10,0,0,11,1,,"20141023 165203",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8866,"CXH92-240-702Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"E5F074F7-7C77-4E27-AF137289E656B606",1.022927403450012,2,616.24,10,0,0,12,1,,"20141023 165205",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8867,"CXH92-280-810Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"6326AD5A-A14A-478E-8FE0C8D7024C7EE6",1.023856282234192,2,688.7700000000001,10,0,0,13,1,,"20141023 165207",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8868,"CXH92-300-912Y",18,2,26,68,26,0,1,0,10,0,45,2,1,"42206F37-63C1-4568-ACAE7422EAB13EFC",1.023576855659485,2,774.2800000000001,10,0,0,14,1,,"20141023 165208",,"-25;20;-2;20;12;32;12;60;-10;60;-25;46%-25;20;-2;20;12;32;12;60;4;60;-25;32%%%%%%%%",0
8869,"CSH92-180-545Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"40E4A546-9C3D-4328-89CE63A42AD79473",1.078767776489258,2,437.97,10,0,0,1,1,,"20141023 165540",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8870,"CSH92-210-620Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"C6D722E6-B496-4828-B8766EAD5186B027",1.078173518180847,2,500.75,10,0,0,2,1,,"20141023 165541",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8871,"CSH92-240-702Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"A29C9964-4440-46F9-AE81B47E7C200ECE",1.077556848526001,2,567.3299999999999,10,0,0,3,1,,"20141023 165543",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8872,"CSH92-280-810Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"BEE03744-7176-4AAE-876BD6B6EE64A8DE",1.076899409294128,2,652.8399999999999,10,0,0,4,1,,"20141023 165544",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8873,"CSH92-300-912Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"18079FE7-A04D-47AA-81FB5E83C2047182",1.076609969139099,2,734.04,10,0,0,5,1,,"20141023 165546",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8874,"CXH02-100-298Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"F2E6D46E-9326-437F-85CF46AFD14CD47C",1.08008348941803,2,228.89,10,0,0,6,1,,"20141023 165547",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8875,"CXH02-120-340Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"37242179-8048-4C8C-B3BD152AFA3DAE06",1.07922637462616,2,272.84,10,0,0,10,1,,"20141023 165549",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8876,"CXH02-70-199Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"066B48DD-B2CC-43AA-AFFBC3668F0F847F",1.084644317626953,2,150.79,10,0,0,7,1,,"20141023 165550",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8877,"CXH02-80-230Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"EDD1EAD3-01A1-4153-96DFDB32D20E4184",1.083056449890137,2,174.11,10,0,0,8,1,,"20141023 165552",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8878,"CXH02-90-264Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"D1D3EC7C-DF1B-4726-8C7EC13FEA27B393",1.081794023513794,2,201.83,10,0,0,9,1,,"20141023 165553",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8879,"CXH52-110-316Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"B289B2E7-C7AE-4F0F-8BDDA154143BB83B",1.079118132591248,2,254.15,10,0,0,11,1,,"20141023 165555",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8880,"CXH52-125-372Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"AC4BA9C5-A5D5-4560-93AB40616190BD26",1.078476071357727,2,299.48,10,0,0,12,1,,"20141023 165556",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8881,"CXH52-140-428Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"490C2416-8880-4481-9EA7D69CE6543F6F",1.077924609184265,2,347.01,10,0,0,13,1,,"20141023 165558",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8882,"CXH52-160-468Y",18,2,26,68,45,1,1,0,10,0,45,2,1,"2117B40F-B3E7-4BE8-84E2F80C55D3AA09",1.078402042388916,2,377.76,10,0,0,14,1,,"20141023 165559",,"-25;20;0;20;12;32;12;60;-9;60;-25;48%-25;20;0;20;12;32;12;60;0;60;-25;35%%%%%%%%",0
8883,"CXW02-100-370Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"FAD25788-914B-49CA-8BF30081AEA9D4F5",1.025589108467102,2,314.6,10,0,0,6,1,,"20141023 165621",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8884,"CXW02-50-199Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"26660330-A937-49B8-9F359089E18DF730",1.025134444236755,2,165.35,10,0,0,1,1,,"20141023 165623",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8885,"CXW02-60-230Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"794EE15E-9AC5-4EBC-BFF6A65E0AB6EA4A",1.026043772697449,2,188.76,10,0,0,2,1,,"20141023 165625",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8886,"CXW02-70-264Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"D98E11F9-1D92-4B2A-90BA28D5F4EF79F5",1.023801684379578,2,227.75,10,0,0,3,1,,"20141023 165626",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8887,"CXW02-80-298Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"7FDB7A0F-F010-46BC-815F54050FEFC531",1.025546789169312,2,256.54,10,0,0,4,1,,"20141023 165628",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8888,"CXW02-90-340Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"B79E8448-27CB-4098-BB8E244CCDD8F54B",1.025189638137817,2,291.84,10,0,0,5,1,,"20141023 165629",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8889,"CXW52-110-428Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"A7954C4E-97E0-44F4-AF3ABF91FEE58CBA",1.024065732955933,2,372.17,10,0,0,7,1,,"20141023 165631",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8890,"CXW52-125-468Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"5EFD64A6-2811-4445-B0B2E85C2F249814",1.024269938468933,2,392.95,10,0,0,8,1,,"20141023 165633",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8891,"CXW52-140-538Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"7C2AE0DF-6F1C-42B6-8BCDF48D19DDEFFB",1.025027394294739,2,447.82,10,0,0,9,1,,"20141023 165634",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8892,"CXW92-160-620Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"3A2C372C-E298-47BE-953CC755DF9D51AC",1.023842811584473,2,545.72,10,0,0,10,1,,"20141023 165636",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8893,"CXW92-180-702Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"7591C9D8-F540-48DD-9377E3DDD2B656B9",1.022985935211182,2,626.49,10,0,0,11,1,,"20141023 165638",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8894,"CXW92-210-810Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"3404AD68-504B-4667-AA0BC1B6E06B8EE7",1.02213454246521,2,714.58,10,0,0,12,1,,"20141023 165639",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8895,"CXW92-240-912Y",18,2,26,69,26,0,1,0,10,0,45,2,1,"3C9A66D7-92D7-432C-88D80447190CE887",1.022205352783203,2,807.21,10,0,0,13,1,,"20141023 165641",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8896,"CXW02-100-370Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"F3E2BDB6-B120-4B92-AD4683A348A21006",1.076124906539917,2,303.87,10,0,0,6,1,,"20141023 165642",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8897,"CXW02-50-199Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"55300732-C4CA-418F-8E809B5CAC87342F",1.086651921272278,2,146.79,10,0,0,1,1,,"20141023 165644",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8898,"CXW02-60-230Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"8BD9CE5F-8758-4DA3-812ED9F33E9CFC1B",1.07822322845459,2,184.35,10,0,0,2,1,,"20141023 165645",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8899,"CXW02-70-264Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"C0496874-8BC5-4760-BF0BFB620155FA39",1.077569603919983,2,208.13,10,0,0,3,1,,"20141023 165647",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8900,"CXW02-80-298Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"ACC99F82-42D8-4B8F-8F03D2C781955702",1.079156994819641,2,229.97,10,0,0,4,1,,"20141023 165648",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8901,"CXW02-90-340Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"2E646679-0AF4-4630-BEE1FE2378FB0CA1",1.076842904090881,2,276.84,10,0,0,5,1,,"20141023 165650",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8902,"CXW52-110-428Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"B8986F29-8D96-455B-BF7175EBB3BEDC1D",1.076029181480408,2,347.83,10,0,0,7,1,,"20141023 165652",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8903,"CXW52-125-468Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"7BADBE26-FE33-4F99-894807898DCF43C5",1.074445366859436,2,390.27,10,0,0,8,1,,"20141023 165653",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8904,"CXW52-140-538Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"9049A2B5-95E8-4D79-ACC77DEFD44809D7",1.077275395393372,2,433.94,10,0,0,9,1,,"20141023 165655",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8905,"CXW92-160-620Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"A2CDC848-D7CB-4A48-A53C89018F3583B6",1.075986981391907,2,504.8,10,0,0,10,1,,"20141023 165656",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
8906,"CXW92-180-702Y",18,2,26,69,45,1,1,0,10,0,45,2,1,"581737CA-21A8-4C3A-9B1D722690C6852E",1.076248168945312,2,569.74,10,0,0,11,1,,"20141023 165658",,"-15;20;3;20;12;27;12;50;0;50;-10;45;-15;42%-15;20;3;20;12;27;12;50;0;50;-10;45;-15;40%%%%%%%%",0
